,label,ArtsName,OverAttackFirst,OverAttackLast,BaseArts,AdditionalArts,Sequence,ArtsCategory,PlayerUse,EnemyUse,Weapon,WeaponSub,Attribute1,Attribute2,TargetParty,TargetType,Attack,AttackCount,BP,Turn,Hit,Speed,AfterCasterSpeed,AfterTargetSpeed,Bump,Hate,Random,BaseParameter1,BaseParameter2,BaseElement,EffectType1,EffectType2,EffectType3,EffectType4,EffectParam1,EffectParam2,EffectParam3,EffectParam4,AddEffect1,AddEffect2,AddEffectParam1,AddEffectParam2,HitArea,SureHit,Penetration,BeforeGuard,AfterGuard,RaceSlayer,ReserveCancel,ReserveType,ReserveProb,DisableSelect,OverAttack,OverAttackLeft,OverAttackSelf,OverAttackRight,AddOverAttackDamage,AddSingleStageDamage
787,EN_M300_A24a_R,大渦雷［2］,大渦,渦雷,大渦雷［2］,–,M300_A24a,敵専用技,0,1,敵専用,–,冷,雷,敵,全体,12,1,3,0,95,-8,0,0,0,12,0,知,集,–,即死,ガード率,–,–,30,-5,0,0,–,–,0,0,対空,0,0,1,0,–,1,–,0,0,1,0,0,0,26,26
788,EN_M300_A31a_R,雷落とし［2］,雷,落とし,雷落とし［2］,–,M300_A31a,敵専用技,0,1,敵専用,–,打,雷,敵,単体,25,1,3,0,95,0,0,0,0,21,0,運,集,–,マヒ,メカマヒ,–,–,35,35,0,0,–,–,0,0,対空,0,0,0,1,–,1,–,0,0,1,0,0,0,26,26
789,EN_M300_A32a_R,雷撃刃［2］,雷撃,雷撃刃,雷撃刃［2］,–,M300_A32a,敵専用技,0,1,敵専用,–,斬,雷,敵,全体,20,1,5,0,95,0,0,0,0,20,0,技,集,–,マヒ,メカマヒ,–,–,25,25,0,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,0,1,0,0,0,29,29
790,EN_M300_A41a_R,熱の防壁［2］,熱の,防壁,熱の防壁［2］,–,M300_A41a,敵専用技,0,1,敵専用,–,熱,–,敵,単体,21,1,2,0,95,0,0,0,0,20,0,知,集,–,マヒ,メカマヒ,熱の防壁,–,50,50,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,0,0,24,24
791,EN_M300_A42a_R,冷の防壁［2］,冷の,防壁,冷の防壁［2］,–,M300_A42a,敵専用技,0,1,敵専用,–,冷,–,敵,単体,25,1,2,0,95,0,0,0,0,21,0,知,集,–,冷の防壁,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,0,0,24,24
792,EN_M300_A43a_R,雷の防壁［2］,雷の,防壁,雷の防壁［2］,–,M300_A43a,敵専用技,0,1,敵専用,–,雷,–,敵,単体,20,1,2,0,95,0,0,0,0,20,0,知,集,–,石化,雷の防壁,–,–,50,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,0,0,0,24,24
793,EN_M300_B31a_R,エメラルドユニオン［2］,エメラルド,ユニオン,エメラルドユニオン［2］,–,M300_B31a,敵専用技,0,1,敵専用,–,無,–,敵,全体,28,1,7,0,95,-3,0,0,0,22,0,知,集,–,マヒ,石化,メカマヒ,術扱い,25,25,25,0,–,–,0,0,対空,0,0,1,0,–,0,–,0,1,1,0,0,0,32,32
794,EN_ARTS_001,ショックウェイヴ［2］,ショック,ウェイヴ,ショックウェイヴ［2］,–,M042_A05a,敵専用技,0,1,敵専用,–,雷,–,敵,全体,5,1,1,0,95,-1,3,3,0,5,0,知,集,–,詠唱延長,–,–,–,100,0,0,0,–,–,0,0,対地,0,0,1,0,–,0,–,0,0,1,1,1,0,24,24
795,EN_ARTS_002,体当たり［3］,体,当たり,体当たり［3］,–,M052_A01a,敵専用技,0,1,敵専用,–,打,–,敵,単体,13,1,2,0,94,0,0,0,1,13,0,体,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,1,1,1,23,23
796,EN_ARTS_003,覚醒［3］,覚,覚醒,覚醒［3］,–,M210_A04a,敵専用技,0,1,敵専用,–,–,–,味方,自身,0,1,2,0,100,-3,0,0,0,0,0,–,–,–,すばやさ,防御力,技威力,–,16,20,6,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,0,0,0,0,24,24
797,EN_ARTS_004,無詠ウォータスフィア［3］,ウォータ,スフィア,無詠ウォータスフィア［3］,–,MG_E_03,敵専用技,0,1,敵専用,–,冷,–,敵,単体,26,1,3,0,95,1,0,0,0,22,0,知,集,水,ガード不可,特殊効果解除,術扱い,–,100,0,0,0,–,–,0,0,対空,0,0,1,1,–,1,–,0,0,1,0,0,0,26,26
798,EN_ARTS_005,後方熱砲［3］,後方,熱砲,後方熱砲［3］,–,M300_A01a,敵専用技,0,1,敵専用,–,熱,–,敵,後方,25,1,3,0,94,8,0,0,1,21,0,知,集,–,範囲バンプ,挑発,–,–,100,100,0,0,–,–,0,0,対空,0,0,1,1,–,0,–,0,0,1,0,0,0,26,26
799,EN_ARTS_006,乱撃［3］,乱,乱撃,乱撃［3］,–,M300_A11a,敵専用技,0,1,敵専用,–,斬,熱,敵,乱撃,33,3,3,0,95,0,0,0,0,8,0,筋,集,–,スタン,メカスタン,–,–,50,50,0,0,–,–,0,0,対空,0,0,1,1,–,0,–,0,0,1,0,0,0,26,26
800,EN_ARTS_007,毒霧［4］,毒,霧,毒霧［4］,–,M300_A22a,敵専用技,0,1,敵専用,–,無,–,敵,全体,4,1,3,0,95,-4,0,0,0,4,0,知,集,–,毒,–,–,–,35,0,0,0,–,–,0,0,–,0,0,1,1,–,0,–,0,0,1,0,0,0,26,26
801,EN_ARTS_008,大渦雷［3］,大渦,渦雷,大渦雷［3］,–,M300_A24a,敵専用技,0,1,敵専用,–,冷,雷,敵,全体,13,1,3,0,95,-8,0,0,0,13,0,知,集,–,即死,ガード率,–,–,30,-5,0,0,–,–,0,0,対空,0,0,1,1,–,0,–,0,0,1,0,0,0,26,26
802,EN_ARTS_009,雷落とし［3］,雷,落とし,雷落とし［3］,–,M300_A31a,敵専用技,0,1,敵専用,–,打,雷,敵,単体,25,1,3,0,95,0,0,0,0,21,0,運,集,–,マヒ,メカマヒ,–,–,35,35,0,0,–,–,0,0,対空,0,0,1,1,–,0,–,0,0,1,0,0,0,26,26
803,EN_ARTS_010,エメラルドユニオン［3］,エメラルド,ユニオン,エメラルドユニオン［3］,–,M300_B31a,敵専用技,0,1,敵専用,–,無,–,敵,全体,28,1,7,0,95,-3,0,0,0,22,0,知,集,–,マヒ,石化,メカマヒ,術扱い,25,25,25,0,–,–,0,0,対空,0,0,1,1,–,0,–,0,1,1,0,0,0,32,32
804,MCH_M90Z_A04a_EN3,システムクラッシュ,システム,クラッシュ,システムクラッシュ,–,M90Z_B01a,支援専用技,0,1,補助メカ,–,–,–,味方,自身,0,1,3,0,100,-1,0,0,0,0,0,運,体,–,すばやさ,攻撃力,防御力,–,-8,-10,-10,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,0,0,0,0,21,12
805,MAG_MG_B_03_Ka13_A,超風［2］,超,超風,超風［2］,–,MG_B_13,支援専用技,1,0,術,–,熱,–,敵,全体,41,1,4,2,100,-1,8,4,0,25,0,知,集,火,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,3,1,3,44,6
806,MAG_MG_C_05_Do15_A,デブリスフロー［2］,デブリ,フロー,デブリスフロー［2］,–,MG_C_15,支援専用技,1,0,術,–,打,–,敵,全体,27,1,4,1,100,-1,12,6,0,22,0,知,集,土,すばやさ,攻撃力,防御力,ガード不可,-8,-10,-10,100,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,4,1,0,34,6
807,OHS_WL000_B01,ブラッドスパルタン［未使用］,スパルタ,スパルタン,ブラッドスパルタン［未使用］,–,WL000_B01,未使用技,0,0,片手剣,汎用片手剣,斬,–,敵,単体,45,1,5,0,95,0,5,3,0,26,0,筋,体,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,23,14
808,OHS_WL000_B01_EX1,ダンスマカブル［未使用］,ダンス,マカブル,ブラッドスパルタン［未使用］,–,WL000_B01,未使用技,0,0,片手剣,汎用片手剣,斬,–,敵,単体,33,1,3,0,95,4,0,0,0,23,0,運,体,–,暗闇,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,21,12
809,OHS_WLAXE_B03_EX1_BASE,ベースビートラッシュ［未使用］,高速,ナブラ,ベースビートラッシュ［未使用］,–,WLAXE_B03a,未使用技,0,0,片手剣,斧,斬,–,敵,単体,53,1,6,0,94,4,6,4,0,28,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,2,24,15
810,THS_WH000_A02_SOUL_BASE,ベース清流剣［未使用］,流し,斬り,ベース清流剣［未使用］,–,WH000_A02a,未使用技,0,0,両手剣,汎用両手剣,斬,–,敵,単体,37,1,3,0,89,1,6,4,0,42,0,筋,体,–,攻撃力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,11,25
811,THS_WH000_A04_SOUL_BASE,ベース大木斬［未使用］,かぶと,割り,ベース大木斬［未使用］,–,WH000_A04a,未使用技,0,0,両手剣,汎用両手剣,斬,打,敵,単体,42,1,4,0,89,-1,8,4,0,46,0,筋,体,–,防御力,–,–,–,-10,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,0,12,26
812,THS_WH000_B01_EX1,大旋風［未使用］,大,大旋風,払車剣,–,WH000_B01,未使用技,0,0,両手剣,汎用両手剣,斬,–,敵,全体,33,1,7,0,89,0,14,6,0,40,0,筋,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,1,15,29
813,THS_WH000_B01_BLD01,ブラッドウインド［未使用］,ブラッド,ウインド,ブラッドウインド［未使用］,–,WH000_B01,未使用技,0,0,両手剣,汎用両手剣,斬,–,敵,全体,25,1,3,0,89,-2,6,4,0,37,0,筋,集,–,すばやさ,ガード不可,–,–,-8,0,0,0,LPダメージ,–,2,0,–,1,0,0,0,–,0,–,0,1,1,2,1,2,24,41
814,THS_WHSSW_B04_EX1_BASE,ベース擾乱雪月花［未使用］,乱れ,雪月花,ベース擾乱雪月花［未使用］,–,WHSSW_B04a,未使用技,0,0,両手剣,刀,斬,冷,敵,単体,65,1,7,0,89,-2,14,6,0,54,0,筋,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,2,1,2,15,29
815,THS_WHPSW_A01_EX1_BASE,ベース活殺獣神衝［未使用］,エイ,ミング,ベース活殺獣神衝［未使用］,–,WHPSW_A01a,未使用技,0,0,両手剣,薙刀,突,–,敵,単体,31,1,2,0,100,-2,4,3,0,40,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,2,1,0,10,24
816,THS_WHPSW_B04_EX1_BASE,ベース三術結界［未使用］,無双,三段,ベース三術結界［未使用］,–,WHPSW_B04a,未使用技,0,0,両手剣,薙刀,斬,打,敵,単体,56,1,6,0,92,3,12,6,0,51,0,技,体,–,スタン,–,–,–,50,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,3,14,28
817,OHG_GL000_B03,ギダンルプープル［未使用］,ギダン,プル,ギダンルプープル［未使用］,–,GL000_B03,未使用技,0,0,片手銃,片手銃,突,–,敵,単体,32,1,4,0,92,3,0,0,0,23,0,技,体,–,連携時攻撃力,–,–,–,10,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,4,22,13
818,OHG_GL000_B03_EX1,セレモントワ［未使用］,レモン,トハ？,ギダンルプープル［未使用］,–,GL000_B03,未使用技,0,0,片手銃,片手銃,突,–,敵,単体,33,1,4,0,92,1,0,0,0,23,0,技,体,–,連携時攻撃力,–,–,–,20,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,22,13
819,OHG_GL000_B03_BLD02,ブラザーフッド［未使用］,ブラザー,フッド,ブラザーフッド［未使用］,–,GL000_B03,未使用技,0,0,片手銃,片手銃,突,–,敵,単体,32,1,4,0,95,3,0,0,0,23,0,技,体,–,ガード不可,–,–,–,0,0,0,0,LPダメージ,–,2,0,対空,1,0,0,0,–,1,–,0,1,1,0,1,4,43,18
820,THG_GH000_B01,トリガーハッピー［未使用］,トリガー,ハッピー,トリガーハッピー［未使用］,–,GH000_B01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,61,1,6,0,86,-1,12,6,0,52,0,技,体,–,–,–,–,–,0,0,0,0,攻撃力,–,10,0,対空,0,0,0,0,–,1,–,0,0,1,3,1,0,8,30
821,THG_GH000_B02_SOUL_BASE,ベース元素制圧［未使用］,面,制圧,ベース元素制圧［未使用］,–,GH000_B02b,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,全体,32,1,6,0,86,-1,12,6,0,40,0,技,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,2,8,30
822,THG_GH000_B01_EX1,クイックハッピー［未使用］,クイック,ハッピー,トリガーハッピー［未使用］,–,GH000_B01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,40,1,3,0,86,2,6,4,0,44,0,技,体,–,–,–,–,–,0,0,0,0,攻撃力,–,10,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,2,5,27
823,ARTS_002_UN,固有技予備2［未使用］,固有技予備2,固有技予備2,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
824,ARTS_003_UN,固有技予備3［未使用］,固有技予備3,固有技予備3,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
825,ARTS_004_UN,固有技予備4［未使用］,固有技予備4,固有技予備4,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
826,ARTS_005_UN,固有技予備5［未使用］,固有技予備5,固有技予備5,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
827,ARTS_006_UN,固有技予備6［未使用］,固有技予備6,固有技予備6,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
828,ARTS_007_UN,固有技予備7［未使用］,固有技予備7,固有技予備7,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
829,ARTS_008_UN,固有技予備8［未使用］,固有技予備8,固有技予備8,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
830,ARTS_009_UN,固有技予備9［未使用］,固有技予備9,固有技予備9,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
831,ARTS_010_UN,固有技予備10［未使用］,固有技予備10,固有技予備10,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
832,ARTS_011_UN,固有技予備11［未使用］,固有技予備11,固有技予備11,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
833,ARTS_012_UN,固有技予備12［未使用］,固有技予備12,固有技予備12,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
834,ARTS_013_UN,固有技予備13［未使用］,固有技予備13,固有技予備13,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
835,ARTS_014_UN,固有技予備14［未使用］,固有技予備14,固有技予備14,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
836,ARTS_015_UN,固有技予備15［未使用］,固有技予備15,固有技予備15,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
837,ARTS_016_UN,固有技予備16［未使用］,固有技予備16,固有技予備16,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
838,ARTS_017_UN,固有技予備17［未使用］,固有技予備17,固有技予備17,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
839,ARTS_018_UN,固有技予備18［未使用］,固有技予備18,固有技予備18,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
840,ARTS_019_UN,固有技予備19［未使用］,固有技予備19,固有技予備19,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
841,ARTS_020_UN,固有技予備20［未使用］,固有技予備20,固有技予備20,散弾,–,GH000_A01,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,単体,14,1,1,0,50,1,2,2,0,24,95,集,体,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,0,1,1,13,25
842,THG_GH000_B02_BLD01,ブレイクバラージュ［未使用］,ブレイク,バラージュ,ブレイクバラージュ［未使用］,–,GH000_B02,未使用技,0,0,両手銃,汎用両手銃,打,–,敵,全体,35,1,4,0,89,0,8,4,0,42,0,技,体,–,ガード不可,–,–,–,0,0,0,0,LPダメージ,–,1,0,対空,1,0,0,0,–,0,–,0,1,1,2,1,2,24,44
843,MAR_MA000_B06_BLD01,龍神烈火拳［未使用］,龍神,烈火拳,龍神烈火拳［未使用］,–,MA000_B06,未使用技,0,0,体術,パンチ,打,熱,敵,単体,28,1,2,0,98,2,0,0,0,18,0,筋,体,–,ガード不可,–,–,–,0,0,0,0,攻撃力,LPダメージ,10,1,–,1,0,0,1,–,0,–,0,1,1,0,1,3,29,29
844,MCH_M90X_A04a_EN,自爆［未使用］,自,爆,自爆［未使用］,–,M90X_A04a,未使用技,0,0,近接メカ,–,熱,–,敵,単体,0,1,3,0,100,-1,0,0,0,0,0,運,体,–,即死,リザーブ不可,–,–,100,0,0,0,即死,–,100,0,–,0,0,0,0,–,0,–,0,1,0,0,0,0,21,12
845,MCH_M90X_A04a_EN2,システムダウン［未使用］,システム,ダウン,システムダウン［未使用］,–,M90X_A04a,未使用技,0,0,近接メカ,–,熱,–,敵,単体,0,1,3,0,100,-1,0,0,0,0,0,運,体,–,すばやさ,攻撃力,防御力,–,-24,-30,-30,0,–,–,0,0,–,0,0,0,0,–,0,–,0,1,0,0,0,0,21,12
846,MCH_M90Y_B06a_EN,破壊光線［未使用］,破壊,光線,破壊光線［未使用］,–,M90Y_B06a,未使用技,0,0,射撃メカ,–,雷,–,敵,単体,93,1,7,0,95,-4,7,4,0,38,0,技,集,–,–,–,–,–,0,0,0,0,–,–,0,0,対空,0,0,0,0,–,1,–,0,0,1,3,1,0,25,16
847,MCH_M90Z_A03a_2_EN,加速装置改［未使用］,加速,加速,加速装置改［未使用］,–,M90Z_A03a,未使用技,0,0,補助メカ,–,–,–,味方,他者,0,1,2,0,100,5,0,0,0,0,0,–,–,–,すばやさ,メカ限定,–,–,16,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,0,0,0,0,20,11
848,EN_M011_A01a_A,ビッグクラッシュ［未使用］,ビッグ,クラッシュ,ビッグクラッシュ［未使用］,–,M011_A01a,未使用技,0,0,敵専用,–,突,–,敵,単体,30,1,3,0,94,2,0,0,1,22,0,筋,体,–,防御力,–,–,–,-30,0,0,0,–,–,0,0,–,0,0,1,0,–,0,–,0,0,1,0,1,2,26,26
849,EN_M011_B01a_A,大咆哮［未使用］,大,咆哮,大咆哮［未使用］,–,M011_B01a,未使用技,0,0,敵専用,–,無,–,敵,全体,15,1,4,0,100,3,4,3,0,15,0,知,集,–,スタン,メカスタン,–,–,50,50,0,0,攻撃力,–,30,0,対空,1,0,0,0,–,0,–,0,0,1,3,1,0,27,27
850,EN_M011_B02a_A,グランスパイク［未使用］,グラン,スパイク,グランスパイク［未使用］,–,M011_B02a,未使用技,0,0,敵専用,–,突,–,敵,単体,43,1,5,0,93,3,15,7,2,26,0,筋,体,–,攻撃力,–,–,–,-30,0,0,0,–,–,0,0,–,0,0,0,1,–,0,–,0,0,1,0,1,4,29,29
851,EN_M040_A05a,サモンダンス［未使用］,サモン,ダンス,サモンダンス［未使用］,–,M040_A05a,未使用技,0,0,敵専用,–,–,–,味方,自身,0,1,2,0,100,-3,2,2,0,0,0,–,–,–,召喚,カエル戦士,–,–,2,1,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,24,24
852,EN_M071_A01b,食べる［未使用］,食べ,食べる,食べる［未使用］,–,M071_A01b,未使用技,0,0,敵専用,–,–,–,味方,他者,23,1,1,0,100,5,0,0,0,0,0,–,–,–,捕食,–,–,–,100,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,23,23
853,EN_M090_A04a_Interrupt,インタラプトブラスター［未使用］,インタ,ブラスター,インタラプトブラスター［未使用］,–,M090_A04a,未使用技,0,0,敵専用,–,雷,–,敵,単体,15,1,1,0,95,0,0,0,0,15,0,知,集,–,ガード不可,–,–,–,100,0,0,0,–,–,0,0,対空,0,0,1,0,–,1,突インタラプト,100,0,1,0,1,0,23,4
854,EN_M090_A03a_Do,召喚［未使用1］,召,召喚,召喚［未使用1］,–,M090_A03a,未使用技,0,0,敵専用,–,–,–,味方,自身,0,1,3,0,100,-1,3,3,0,0,0,–,–,–,召喚,エレメンタル金,–,–,1,18,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,0,0,0,0,26,26
855,EN_M200_B02a_AD,攻守の光放射［未使用］,攻守の,光放射,攻守の光放射［未使用］,–,M200_B02a,未使用技,0,0,敵専用,–,無,–,敵,全体,27,1,5,0,95,0,15,7,0,22,0,知,集,–,–,–,–,–,0,0,0,0,攻撃力,防御力,20,20,対空,0,0,0,0,–,0,–,0,0,1,3,1,3,29,29
856,EN_M230_B01a,左顔ブレス［未使用］,ブレ,ブレス,左顔ブレス［未使用］,–,M230_B01a,未使用技,0,0,敵専用,–,熱,–,敵,単体,44,1,4,0,95,-2,0,0,0,26,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,27,27
857,EN_M230_B01a_1,赤のブレス［未使用］,赤の,ブレス,赤のブレス［未使用］,–,M230_B01a,未使用技,0,0,敵専用,–,熱,–,敵,単体,44,1,4,0,95,-2,0,0,0,26,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,27,27
858,EN_M230_B01a_2,白のブレス［未使用］,白の,ブレス,白のブレス［未使用］,–,M230_B01a,未使用技,0,0,敵専用,–,無,–,敵,単体,38,1,4,0,95,-2,0,0,0,24,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,27,27
859,EN_M230_B01a_3,黒のブレス［未使用1］,黒の,ブレス,黒のブレス［未使用1］,–,M230_B01a,未使用技,0,0,敵専用,–,無,–,敵,単体,38,1,4,0,95,-2,0,0,0,24,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,1,1,0,27,27
860,EN_M230_B02a,右顔ブレス［未使用］,右顔,ブレス,右顔ブレス［未使用］,–,M230_B02a,未使用技,0,0,敵専用,–,冷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,27,27
861,EN_M230_B02a_1,青のブレス［未使用］,青の,ブレス,青のブレス［未使用］,–,M230_B02a,未使用技,0,0,敵専用,–,冷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,27,27
862,EN_M230_B02a_2,黄のブレス［未使用］,黄の,ブレス,黄のブレス［未使用］,–,M230_B02a,未使用技,0,0,敵専用,–,雷,–,敵,単体,44,1,4,0,95,1,0,0,0,26,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,27,27
863,EN_M230_B02a_3,黒のブレス［未使用2］,黒の,ブレス,黒のブレス［未使用2］,–,M230_B02a,未使用技,0,0,敵専用,–,無,–,敵,単体,38,1,4,0,95,1,0,0,0,24,0,知,集,–,–,–,–,–,0,0,0,0,–,–,0,0,–,0,0,0,0,–,0,–,0,0,1,0,1,1,27,27
864,EN_M300_MG_D_03,無詠ヴァーミリオンサンズ［未使用］,ヴァーミリ,サンズ,無詠ヴァーミリオンサンズ［未使用］,–,MG_D_03,未使用技,0,0,敵専用,–,熱,–,敵,全体,14,1,3,0,95,1,0,0,0,14,0,知,集,金,暗闇,術扱い,–,–,75,0,0,0,–,–,0,0,対空,0,0,0,0,–,0,–,0,0,1,2,1,2,26,26
